word,sentiment
"['장마철', '습기', '곰팡이', '방법']",angry
"['곰팡이', '제거제', '효과']",angry
['군데'],neutral
[],neutral
"['주말', '반납']",happiness
[],happiness
"['내일', '약속']",happiness
"['여행', '계획']",happiness
"['코로나', '때문', '회사', '재택', '근무']",sadness
"['사람', '활동']",sadness
"['생각', '노래']",sadness
"['영화', '기분']",sadness
"['유튜버', '제품', '나도', '광고']",angry
"['실망', '처음', '사과']",angry
"['사람', '사과', '진정', '상처']",angry
['혼자'],fear
"['우리집', '주변', '아무']",fear
"['재난', '문자', '대피', '전화']",fear
[],fear
"['이벤트', '당첨']",happiness
"['인플', '서가', '이벤트', '신청']",happiness
['내가'],happiness
['향수'],happiness
"['상품', '자랑']",happiness
"['강남', '강남역', '근처']",neutral
['양식'],neutral
"['거기', '가야']",neutral
['거기'],neutral
"['오늘', '휴가', '장마철', '하루', '하루종일', '종일', '비가']",angry
"['원래', '휴가', '계획', '여름', '바다']",angry
"['동안', '회사', '가지', '만인']",angry
"['생각', '나도', '게임', '영화']",angry
['프로젝트'],happiness
['완전'],happiness
['그거'],happiness
['그것'],happiness
['생각'],happiness
['목줄'],surprise
"['주변', '사람', '반려', '반려견', '위로', '위로해주더']",surprise
"['코로나', '때문']",sadness
[],sadness
"['지금', '걱정']",surprise
"['그거', '생각']",sadness
[],sadness
"['친구', '연락']",sadness
"['요즘', '거지', '이해']",angry
"['요즘', '바이오', '주식']",sadness
['처음'],sadness
['실망'],angry
"['지금', '손해']",sadness
[],angry
['그거'],angry
[],fear
"['축하', '기분']",happiness
[],fear
"['선수', '기록', '단축']",happiness
"['결승선', '통과', '순간']",happiness
"['서로', '의지', '사람']",happiness
"['피해', '천둥']",surprise
"['화장실', '청소', '곰팡이', '지질']",angry
"['노트북', '영화', '보고', '게임', '다운', '프로젝트']",happiness
['지금'],happiness
['모두'],surprise
['지금'],surprise
"['새끼', '지랄', '거기', '때문']",angry
['부탁'],angry
"['마라톤', '기록', '갱신']",happiness
"['오늘', '짭새새끼', '우리', '동네', '구경']",neutral
"['경찰', '구경']",neutral
"['오늘', '짭새', '우리', '동네']",neutral
"['짭새', '새끼', '구경', '우산']",neutral
"['건강', '걱정']",neutral
"['짭새', '짭새들']",neutral
['동네'],neutral
"['쓰레기', '쓰레기통', '냄새']",disgust
"['며칠', '내가', '음식물', '쓰레기', '쓰레기통', '냄새']",disgust
['냄새'],disgust
"['냄새', '방향제']",disgust
"['에휴', '내가']",disgust
"['지인', '시작']",sadness
"['코로나', '관련', '주식']",sadness
[],sadness
[],sadness
[],surprise
"['코로나', '때문', '재택근무', '시작', '마음']",sadness
"['음악', '기분']",sadness
"['음악', '영화']",sadness
[],surprise
['피해'],surprise
[],angry
"['쓰레기', '쓰레기통', '냄새']",disgust
['가가'],disgust
['당장'],disgust
['일단'],disgust
"['처리', '겠어']",disgust
"['지금', '살펴볼려']",happiness
"['공부', '영화']",happiness
[],happiness
"['새끼', '결혼', '히스테리']",angry
[],angry
"['이벤트', '당첨']",happiness
"['예전', '향수', '선물', '마음']",happiness
"['향수', '당첨', '선물']",happiness
"['마라톤', '대회', '거기', '기록', '갱신', '예전']",happiness
"['내가', '운동', '연습', '마라톤', '대회', '진출', '기록', '갱신', '노력']",happiness
"['동안', '결승선', '통과', '순간']",happiness
['크루'],happiness
"['사람', '주식', '투자', '투자하라', '하라']",sadness
"['주식', '추천', '사람', '전자', '종목', '구입']",sadness
"['시간', '나도', '손해', '상황']",sadness
"['주식', '손해', '조금', '겠어']",sadness
"['해피', '산책']",surprise
"['해피', '목줄']",surprise
"['내가', '해피', '때문']",surprise
"['해피', '주변', '사람', '때문']",surprise
"['해피', '사람', '마음', '지금', '진정']",surprise
[],fear
['혼자'],fear
"['내가', '동안', '비가', '우리', '동네', '홍수', '피해', '지역', '고립']",fear
['주변'],fear
[],fear
[],surprise
"['시작', '천둥', '소리', '때문']",surprise
"['세상', '천둥', '소리', '처음']",surprise
"['어제', '천둥', '천둥소리', '소리', '때문', '만큼', '지금']",surprise
"['피해', '다행']",surprise
"['새끼', '가지']",angry
"['사람', '친절', '나한', '나한테']",angry
"['마음', '음악', '기분']",angry
"['오늘', '짭새들', '구경']",neutral
"['짭새들', '사람']",neutral
"['정도', '구경', '사람', '말로', '행사', '경찰']",neutral
"['오늘', '짭새들', '구경']",neutral
"['내일', '소식', '우산', '사무실', '하나']",neutral
"['요즘', '약해', '걱정', '날씨', '때문', '우산']",neutral
"['오늘', '짭새들', '구경']",neutral
"['정확', '사람']",neutral
['사람'],neutral
"['강남', '강남역', '무엇']",neutral
['프로젝트'],happiness
"['요즘', '거지', '이해']",angry
"['이번', '이번주', '일주일', '동안', '휴가', '휴가기간', '기간', '소식']",angry
['일식'],neutral
['프로젝트'],happiness
"['친구', '연락']",happiness
['여행'],happiness
[],sadness
"['코로나', '때문']",sadness
[],sadness
[],angry
"['노트북', '도착', '작동', '이상', '군데']",happiness
[],fear
['걱정'],fear
"['이벤트', '당첨']",happiness
"['휴가', '엉망']",angry
"['휴간', '휴간데', '태풍', '홍수', '난리']",angry
"['일년만', '휴가']",angry
[],angry
"['해피', '목줄', '도망', '도망간']",surprise
[],surprise
['정도'],happiness
[],happiness
"['요즘', '주식']",sadness
"['코로나', '관련', '주식']",sadness
['생각'],sadness
"['천둥', '천둥번개', '번개']",surprise
"['냄새', '당장']",disgust
[],sadness
"['코로나', '때문', '재택근무', '시작', '마음']",sadness
"['마음', '음악', '효과']",sadness
"['강남', '강남역', '그곳', '음식점']",neutral
"['양식', '친구', '무엇']",neutral
['환영'],neutral
['프로젝트'],happiness
"['내일', '약속']",happiness
"['친구', '여행', '계획']",happiness
[],angry
[],sadness
[],disgust
['활동'],sadness
[],disgust
[],disgust
[],sadness
"['요즘', '이해']",angry
"['실망', '사과', '우리', '하라', '그때']",angry
"['사과', '진정', '상처']",angry
"['주변', '물바다', '우리', '사람']",fear
"['이벤트', '당첨']",happiness
"['인플', '서가', '이벤트']",happiness
['내가'],happiness
"['마음', '완전', '향수']",happiness
"['휴가', '엉망진창']",angry
"['휴가', '장마', '하루', '하루종일', '종일', '비가']",angry
"['원래', '계획', '여름', '여름바다', '바다']",angry
"['회사', '휴가']",angry
"['나도', '그럴려', '생각', '중이']",angry
['새끼'],angry
[],angry
"['해피', '목줄']",surprise
"['주변', '사람']",surprise
"['이번', '마라톤', '대회', '출전', '생각', '기록', '결승선', '통과']",happiness
"['선수', '기록']",happiness
[],neutral
"['서로', '의지', '사람']",happiness
"['당첨자', '내가', '당첨']",happiness
"['예전', '향수', '당첨', '선물', '마음']",happiness
"['사람', '당첨', '선물', '향수']",happiness
"['요즘', '주식']",sadness
"['친구', '하자']",sadness
"['요즘', '바이오']",sadness
"['오늘', '짭새', '구경']",neutral
[],sadness
['구경'],neutral
['손해'],sadness
"['마라톤', '대회', '출전', '거기', '예전', '기록', '갱신', '기분']",happiness
[],surprise
"['폭탄', '소리']",surprise
"['지금', '천둥']",surprise
"['천둥', '다음']",surprise
"['화장실', '청소', '곰팡이']",angry
"['우리집', '화장실', '환풍기']",angry
"['장마철', '하루', '하루종일', '종일', '화장실']",angry
"['주식', '추천', '사람', '전자', '종목', '구매']",sadness
"['생각', '해보', '당장']",angry
"['쓰레기', '쓰레기통', '냄새']",disgust
"['내가', '음식물', '쓰레기']",disgust
[],disgust
"['방향제', '하면', '쓰레기', '냄새']",disgust
"['나도', '해피', '때문']",surprise
['내가'],disgust
"['구매', '노트북', '오늘', '도착']",happiness
"['영화', '프로젝트']",happiness
[],fear
"['상사', '참견', '난리']",angry
"['나한', '나한테']",angry
"['기분', '지진', '노래']",angry
"['짭새', '우리', '동네', '구경']",neutral
"['짭새', '사람', '경찰', '이유', '근처', '오지']",neutral
[],surprise
"['천둥', '번개', '소리', '진짜', '처음']",surprise
"['짭새', '우리', '동네', '구경']",neutral
"['짭새', '짭새들', '우산']",neutral
"['짭새', '때문', '감기']",neutral
"['짭새', '구경']",neutral
"['직원', '친절', '나한', '나한테', '나도', '화가']",angry
"['오늘', '짭새들', '구경']",neutral
"['정도', '구경', '행사']",neutral
"['내일', '비가', '온대', '우산']",neutral
"['회사', '우산', '내일', '걱정', '요새', '건강']",neutral
"['오늘', '짭새들', '구경']",neutral
"['사람', '말로', '싸움', '경찰', '정확']",neutral
"['일식', '요리']",neutral
['추천'],neutral
['부탁'],neutral
['프로젝트'],happiness
['마무리'],happiness
"['주말', '구들', '약속']",happiness
"['여행', '생각']",happiness
[],sadness
"['재택', '근무', '기분']",sadness
['기분'],sadness
[],sadness
"['요즘', '이해']",angry
"['유튜버들', '버들', '뒷광고', '광고', '이번']",angry
"['구독자', '사과']",angry
['영상'],angry
[],fear
"['우리', '주변', '홍수', '지고', '지금']",fear
"['사이', '비가']",fear
"['완전', '물바다']",fear
"['이벤트', '당첨']",happiness
"['인플', '서가', '이벤트', '거기', '당첨']",happiness
['내가'],happiness
"['화장품', '당첨']",happiness
"['휴가', '엉망']",angry
"['지금', '장마', '태풍', '여기', '발자국']",angry
"['바다', '수영']",angry
"['해피', '산책']",surprise
[],surprise
['지금'],surprise
"['축하', '기분']",happiness
"['이번', '마라톤', '기록']",happiness
['정도'],happiness
"['달리기', '친구']",happiness
"['요즘', '주식', '시작']",sadness
"['사람', '추천']",sadness
"['지금', '전자', '투자', '수익']",sadness
[],sadness
[],surprise
['천둥'],surprise
"['지금', '천둥', '소리']",surprise
['지금'],surprise
"['화장실', '청소', '곰팡이', '지지']",angry
['환풍기'],angry
"['방법', '곰팡', '때문']",angry
"['쓰레기', '쓰레기통', '완전', '냄새']",disgust
"['며칠', '음식물']",disgust
"['지금', '쓰레기', '쓰레기통', '청소']",disgust
[],disgust
['노트북'],happiness
['겠어'],happiness
"['문서', '작업', '영화']",happiness
"['보험', '겠다']",happiness
"['새끼', '결혼', '히스테리', '나한', '나한테']",angry
[],angry
"['음악', '추천']",angry
"['강남', '그곳', '먹거리', '무엇']",neutral
"['양식', '일식', '소화']",neutral
['프로젝트'],happiness
"['달동안', '동안']",happiness
"['친구', '수다']",happiness
"['여행', '재미', '생각']",happiness
['코로나'],sadness
"['기분', '의욕', '생활', '패턴']",sadness
"['음악', '기분', '전환', '바깥']",sadness
"['영화', '추천', '기분']",sadness
"['요즘', '이해']",angry
"['실망', '소리']",angry
"['그것', '가짜', '무엇', '연치']",angry
"['이벤트', '당첨']",happiness
"['휴가', '엉망']",angry
"['바닷가', '물놀이', '고기', '친구', '수다']",angry
['영화'],angry
"['진정', '사람', '생각', '걱정']",surprise
"['마라톤', '대회', '내가', '이전', '기록', '갱신']",happiness
"['기분', '내가', '최선']",happiness
"['혼자', '연습']",happiness
"['요즘', '주식']",sadness
"['지인', '소개', '상품']",sadness
"['삼성', '증권', '요즘', '경기']",sadness
['바닥'],sadness
[],surprise
['요란'],surprise
['피곤'],surprise
['옛날'],angry
['그때'],angry
"['쓰레기', '쓰레기통', '냄새']",disgust
"['내가', '실수', '음식물', '쓰레기', '쓰레기통']",disgust
['냄새'],disgust
[],disgust
"['백만', '백만원', '무리']",happiness
"['영화', '음악도', '게임']",happiness
"['새끼', '결혼', '히스테리', '나한', '나한테']",angry
"['화가', '소리']",angry
"['오늘', '짭새', '구경']",neutral
"['시비', '난리', '주위', '사람']",neutral
"['구경', '사람']",neutral
"['날씨', '내일', '걱정', '우산']",neutral
"['나이', '걱정', '무리']",neutral
"['몸싸움', '싸움']",neutral
"['몸싸움', '사람']",neutral
"['내일', '친구', '무엇', '고민']",neutral
"['애피타이저', '타이']",neutral
['프로젝트'],happiness
"['최종', '발표']",happiness
['음악'],happiness
"['이번', '기회', '그동안', '여행']",happiness
"['요즘', '거지', '이해']",angry
"['사과', '영상', '진실', '보고', '짜증']",angry
"['휴가', '엉망']",angry
"['오늘', '일주일', '휴가', '기간', '소식']",angry
"['오랜만', '구들', '동해', '바다', '때문']",angry
"['휴가', '기간', '방법', '생각', '겠어']",angry
"['화장실', '청소', '곰팡이', '지질']",angry
"['습기', '환기', '곰팡이', '신경', '청소']",angry
"['곰팡이', '제거제', '제거', '효과', '나도', '제품', '추천']",angry
"['구매', '노트북', '도착']",happiness
"['노트북', '확인', '작동', '이상', '아무데']",happiness
"['노트북', '포토샵', '만화', '작업', '할거']",happiness
